x y g
290648.747321 282384.347963 53.069816
286974.573247 282270.629684 62.417974
283300.443350 282156.894773 76.389944
279626.356423 282043.143508 75.081234
275952.311486 281929.376209 55.544480
272278.307272 281815.593135 30.383242
268604.342735 281701.794606 2.919092
264930.416692 281587.980908 -22.787049
261256.528108 281474.152366 -37.209049
257582.675822 281360.309239 -42.656376
253908.858654 281246.451858 -41.733805
250235.075602 281132.580505 -36.909775
246561.325509 281018.695484 -27.949820
242887.607159 280904.797060 -23.207843
239213.919475 280790.885554 -23.854946
235540.261398 280676.961281 -31.088551
231866.631797 280563.024534 -40.036892
228193.029481 280449.075575 -43.625344
224519.453402 280335.114734 -40.331755
220845.902375 280221.142286 -33.795160
217172.375297 280107.158533 -26.810119
213498.871138 279993.163800 -27.079251
209825.388591 279879.158322 -37.052793
206151.926707 279765.142461 -51.082480
202478.484337 279651.116494 -63.548307
198805.060260 279537.080682 -81.187901
195131.653401 279423.035359 -98.367032
191458.262700 279308.980818 -108.616770
187784.887028 279194.917353 -107.171936
184111.525187 279080.845244 -93.656450
180438.176053 278966.764798 -72.433703
176764.838596 278852.676307 -54.616595
173091.511696 278738.580110 -45.258892
169418.194119 278624.476434 -43.280389
165744.884839 278510.365617 -48.291413
162071.582694 278396.247940 -56.805900
158398.286598 278282.123721 -71.186508
154724.995337 278167.993204 -89.264664
151051.707904 278053.856744 -105.741572
147378.423166 277939.714621 -117.495579
143705.139915 277825.567114 -119.599482
140031.857173 277711.414554 -108.619748
136358.573673 277597.257200 -87.426828
132685.288306 277483.095341 -65.314618
129012.000102 277368.929332 -44.808901
125338.707747 277254.759395 -27.568084
121665.410214 277140.585868 -14.972795
117992.106413 277026.409056 -7.488302
114318.795192 276912.229224 -6.685045
110645.475389 276798.046696 -7.494375
106972.145941 276683.861755 -7.990541
103298.805704 276569.674699 -8.206116
99625.453547 276455.485822 -9.032705
95952.088342 276341.295416 -8.838793
92278.709038 276227.103801 -8.285973
88605.314450 276112.911250 -8.544653
84931.903395 275998.718040 -9.355813
81258.474913 275884.524518 -9.431593
77585.027690 275770.330917 -8.440800
73911.560775 275656.137600 -6.455087
70238.072937 275541.944825 -5.477997
66564.563175 275427.752907 -3.286418
62891.030192 275313.562104 -1.158192
59217.473065 275199.372766 -2.761929
55543.890437 275085.185134 -5.137650
51870.281405 274970.999543 -6.429405
48196.644764 274856.816292 -6.717247
44522.979331 274742.635635 -8.268720
40849.284131 274628.457938 -8.238665
37175.557849 274514.283411 -6.487911
33501.799526 274400.112413 -3.933386
29828.007992 274285.945235 -1.471880
26154.182090 274171.782150 -1.587021
22480.320737 274057.623466 -1.234054
18806.422786 273943.469471 1.229829
15132.487087 273829.320460 3.939896
11458.512578 273715.176750 8.268482
7784.498130 273601.038622 14.079454
4110.442609 273486.906389 20.387775
334851.273015 280052.153320 13.124880
331176.490202 279938.657803 14.064750
327501.764651 279825.142164 15.974481
323827.095232 279711.606676 17.457557
320152.480879 279598.051672 18.861290
316477.920395 279484.477424 26.134286
312803.412736 279370.884242 34.295628
309128.956709 279257.272419 41.340114
305454.551215 279143.642236 47.421058
301780.195149 279029.994006 51.129778
298105.887407 278916.328050 54.854280
294431.626834 278802.644643 55.849286
290757.412276 278688.944049 58.125606
287083.242647 278575.226616 70.386398
283409.116878 278461.492636 83.259101
279735.033758 278347.742386 81.145307
276060.992225 278233.976182 62.970487
272386.991158 278120.194307 37.482312
268713.029357 278006.397053 3.861759
265039.105854 277892.584756 -23.362473
261365.219327 277778.757645 -36.309852
257691.368813 277664.916078 -40.407986
254017.553143 277551.060335 -40.940622
250343.771154 277437.190698 -36.215848
246670.021835 277323.307498 -27.220649
242996.303965 277209.410989 -22.094946
239322.616393 277095.501476 -21.747832
235648.958124 276981.579298 -28.809614
231975.327887 276867.644678 -39.226432
228301.724690 276753.697988 -44.265753
224628.147414 276639.739512 -41.859668
220954.594807 276525.769483 -37.557670
217281.065894 276411.788275 -35.158735
213607.559430 276297.796133 -36.081689
209934.074392 276183.793375 -38.180182
206260.609610 276069.780310 -43.145302
202587.163933 275955.757195 -54.607496
198913.736275 275841.724356 -73.879292
195240.325569 275727.682087 -90.181718
191566.930665 275613.630705 -101.079459
187893.550364 275499.570458 -103.506275
184220.183611 275385.501665 -95.062809
180546.829274 275271.424639 -77.730745
176873.486250 275157.339649 -59.796107
173200.153416 275043.247022 -48.465110
169526.829677 274929.147041 -45.463479
165853.513781 274815.039980 -45.424535
162180.204713 274700.926159 -49.705057
158506.901390 274586.805865 -66.404510
154833.602648 274472.679422 -90.019645
151160.307279 274358.547065 -110.442009
147487.014277 274244.409149 -122.900695
143813.722515 274130.265945 -124.265068
140140.430782 274016.117753 -112.439833
136467.138111 273901.964876 -90.465401
132793.843227 273787.807602 -65.414856
129120.545026 273673.646210 -43.144341
125447.242473 273559.481024 -25.654716
121773.934392 273445.312344 -12.119029
118100.619698 273331.140444 -4.670096
114427.297224 273216.965628 -3.869836
110753.965888 273102.788203 -5.570914
107080.624474 272988.608422 -6.402144
103407.272050 272874.426655 -7.190616
99733.907341 272760.243136 -10.266491
96060.529213 272646.058167 -10.659182
92387.136613 272531.872066 -9.364782
88713.728492 272417.685163 -10.458327
85040.303528 272303.497655 -11.593597
81366.860823 272189.309944 -11.759160
77693.399062 272075.122251 -10.348952
74019.917222 271960.934903 -8.638004
70346.414213 271846.748207 -7.608771
66672.888807 271732.562422 -5.022363
62999.339924 271618.377870 -3.911654
59325.766498 271504.194842 -6.042862
55652.167378 271390.013666 -7.992737
51978.541446 271275.834596 -7.481324
48304.887574 271161.657928 -6.286951
44631.204629 271047.483993 -6.993331
40957.491438 270933.313029 -7.449245
37283.746953 270819.145386 -7.323237
33609.970075 270704.981358 -4.709643
29936.159642 270590.821205 -1.587878
26262.314477 270476.665247 -0.177156
22588.433573 270362.513796 1.677233
18914.515707 270248.367113 4.566496
15240.559806 270134.225500 6.055661
11566.564720 270020.089286 8.600727
7892.529401 269905.958736 14.217832
4218.452564 269791.834136 19.726106
334959.862767 276356.760039 24.633074
331285.088383 276243.263969 23.471436
327610.370847 276129.747842 22.996916
323935.709165 276016.211973 21.193246
320261.102126 275902.656641 21.120501
316586.548746 275789.082184 25.029190
312912.047754 275675.488860 32.298873
309237.598099 275561.876999 39.428140
305563.198677 275448.246880 46.101434
301888.848307 275334.598791 52.579321
298214.545883 275220.933041 59.835875
294540.290318 275107.249928 61.245511
290866.080514 274993.549775 63.901107
287191.915249 274879.832836 76.475337
283517.793519 274766.099442 86.927861
279843.714109 274652.349861 86.160856
276169.675949 274538.584425 70.899880
272495.677842 274424.803383 44.382131
268821.718808 274311.007078 6.984083
265147.797574 274197.195787 -21.687815
261473.913106 274083.369814 -34.143283
257800.064300 273969.529449 -39.077897
254126.249978 273855.674989 -39.519394
250452.469041 273741.806749 -34.964136
246778.720334 273627.924991 -27.645092
243105.002843 273514.030058 -23.335274
239431.315348 273400.122213 -22.734589
235757.656705 273286.201742 -27.695508
232084.025846 273172.268971 -37.757169
228410.421714 273058.324205 -43.995892
224736.843040 272944.367692 -43.969294
221063.288843 272830.399794 -40.884343
217389.757875 272716.420733 -38.118195
213716.249163 272602.430885 -35.034514
210042.761392 272488.430472 -29.276454
206369.293686 272374.419859 -27.069203
202695.844665 272260.399268 -41.302941
199022.413383 272146.369062 -63.281221
195348.998698 272032.329519 -81.360704
191675.599462 271918.280927 -94.392378
188002.214537 271804.223585 -101.655179
184328.842792 271690.157777 -98.116172
180655.483175 271576.083819 -84.416690
176982.134490 271462.001993 -66.452514
173308.795622 271347.912598 -51.030335
169635.465538 271233.815947 -42.900736
165962.142993 271119.712296 -38.438161
162288.826955 271005.601990 -43.492269
158615.516341 270891.485316 -65.290274
154942.209844 270777.362529 -93.083234
151268.906537 270663.233959 -116.405360
147595.605269 270549.099922 -128.721028
143922.304830 270434.960674 -128.951668
140249.004086 270320.816517 -116.325609
136575.702059 270206.667772 -94.608311
132902.397556 270092.514712 -69.004647
129229.089382 269978.357640 -45.455635
125555.776504 269864.196858 -24.826278
121882.457751 269750.032637 -9.751381
118209.132090 269635.865331 -2.656988
114535.798293 269521.695171 -1.052365
110862.455268 269407.522481 -2.861262
107189.101939 269293.347563 -5.120949
103515.737086 269179.170690 -6.571281
99842.359717 269064.992189 -10.857608
96168.968693 268950.812360 -11.907187
92495.562743 268836.631450 -11.947089
88822.140961 268722.449826 -12.983660
85148.702018 268608.267704 -12.730694
81475.244947 268494.085430 -11.909717
77801.768570 268379.903292 -10.702211
74128.271712 268265.721578 -9.835283
70454.753359 268151.540599 -9.057661
66781.212350 268037.360647 -6.413974
63107.647527 267923.182016 -5.381960
59434.057748 267809.004984 -6.746398
55760.441947 267694.829855 -7.310596
52086.799054 267580.656962 -6.379956
48413.127794 267466.486551 -4.720490
44739.427193 267352.318954 -5.303684
41065.696061 267238.154444 -6.055404
37391.933286 267123.993321 -6.133778
33718.137752 267009.835914 -4.656403
30044.308300 266895.682462 -2.198656
26370.443830 266781.533291 1.107940
22696.543251 266667.388705 4.262810
19022.605413 266553.248990 5.735333
15348.629160 266439.114442 6.211252
11674.613429 266324.985354 8.873865
8000.557076 266210.862035 14.910716
4326.459044 266096.744802 19.663480
335068.457123 272661.379937 37.875310
331393.690965 272547.882932 35.939398
327718.981445 272434.366000 36.207755
324044.327350 272320.829398 31.779281
320369.727688 272207.273441 27.806778
316695.181172 272093.698402 28.396050
313020.686815 271980.104632 34.176973
309346.243431 271866.492374 39.078782
305671.849966 271752.861975 45.611626
301997.505240 271639.213704 53.471628
298323.208079 271525.547837 61.469099
294648.957520 271411.864733 64.410706
290974.752263 271298.164618 70.016962
287300.591284 271184.447841 79.582898
283626.473505 271070.714701 85.273693
279952.397709 270956.965461 84.437224
276278.362822 270843.200445 72.950372
272604.367639 270729.419919 46.493735
268930.411180 270615.624206 10.624416
265256.492238 270501.813613 -18.873585
261582.609775 270387.988433 -32.945995
257908.762533 270274.148938 -39.180523
254234.949480 270160.295442 -39.211505
250561.169447 270046.428223 -34.729695
246887.421407 269932.547621 -28.402370
243213.704131 269818.653895 -25.303066
239540.016534 269704.747363 -23.945466
235866.357547 269590.828306 -26.684267
232192.725950 269476.897029 -35.799912
228519.120681 269362.953827 -42.978223
224845.540688 269248.999007 -45.346155
221171.984697 269135.032836 -40.880370
217498.451667 269021.055625 -33.563773
213824.940549 268907.067714 -25.284739
210151.450101 268793.069339 -12.776090
206477.979222 268679.060812 -6.495934
202804.526890 268565.042462 -25.028541
199131.091871 268451.014546 -52.581011
195457.673089 268336.977365 -74.709189
191784.269389 268222.931225 -91.824016
188110.879707 268108.876418 -102.031653
184437.502971 267994.813288 -101.286879
180764.137916 267880.742053 -89.728921
177090.783483 267766.663048 -71.864269
173417.438559 267652.576562 -52.273796
169744.102032 267538.482893 -40.841400
166070.772791 267424.382352 -36.874557
162397.449665 267310.275216 -44.378753
158724.131634 267196.161805 -67.975663
155050.817466 267082.042388 -97.007434
151377.506074 266967.917272 -120.680068
147704.196317 266853.786736 -133.320672
144030.887120 266739.651101 -132.913756
140357.577347 266625.510657 -120.061481
136684.265866 266511.365697 -99.411508
133010.951629 266397.216530 -74.822085
129337.633365 266283.063434 -50.689133
125664.310116 266168.906715 -27.998734
121990.980624 266054.746657 -12.145824
118317.643861 265940.583575 -3.282226
114644.298662 265826.417750 0.026770
110970.943866 265712.249465 -1.683638
107297.578458 265598.079060 -4.800026
103624.201297 265483.906804 -7.293775
99950.811159 265369.732979 -12.124948
96277.406985 265255.557892 -14.713632
92603.987707 265141.381876 -16.034768
88930.552139 265027.205174 -15.521223
85257.099153 264913.028101 -12.576849
81583.627638 264798.850955 -11.356043
77910.136492 264684.674017 -11.284435
74236.624606 264570.497608 -10.635344
70563.090811 264456.322019 -10.087818
66889.534019 264342.147545 -8.163890
63215.953148 264227.974484 -6.405205
59542.346975 264113.803109 -6.243038
55868.714498 263999.633755 -5.438428
52195.054437 263885.466666 -4.184448
48521.365803 263771.302179 -2.487461
44847.647464 263657.140598 -3.159668
41173.898236 263542.982178 -3.521095
37500.117066 263428.827266 -3.333550
33826.302780 263314.676121 -4.442527
30152.454274 263200.529044 -3.498202
26478.570377 263086.386325 1.466995
22804.650069 262972.248292 5.224429
19130.692124 262858.115196 5.838939
15456.695527 262743.987389 6.873374
11782.659068 262629.865116 9.892276
8108.581601 262515.748686 15.418633
4434.462138 262401.638427 19.314857
335177.056471 268966.013056 46.413997
331502.298548 268852.514824 46.292310
327827.596839 268738.996706 48.408499
324152.950333 268625.459053 44.205690
320478.357817 268511.902112 38.296413
316803.818225 268398.326196 34.773673
313129.330342 268284.731601 35.055304
309454.893192 268171.118649 37.276517
305780.505578 268057.487621 46.165293
302106.166312 267943.838792 56.060889
298431.874430 267830.172508 60.582698
294757.628681 267716.489033 63.587384
291083.427971 267602.788661 70.603826
287409.271202 267489.071716 79.476516
283735.157228 267375.338455 81.818321
280061.084956 267261.589223 78.766990
276387.053246 267147.824290 71.480620
272713.060960 267034.043945 47.128884
269039.107032 266920.248513 13.453186
265365.190263 266806.438275 -16.310251
261691.309608 266692.613519 -32.846809
258017.463875 266578.774550 -39.421455
254343.652026 266464.921679 -39.701785
250669.872884 266351.055195 -35.018606
246996.125284 266237.175369 -29.373907
243322.408201 266123.282537 -26.096364
239648.720483 266009.376975 -23.464311
235975.060971 265895.458988 -25.974348
232301.428594 265781.528876 -33.837184
228627.822146 265667.586898 -40.282117
224954.240629 265553.633410 -42.676502
221280.682848 265439.668673 -36.219138
217607.147680 265325.692981 -25.255117
213933.634008 265211.706644 -14.008705
