NaN	NaN	z	density	stdev
564396.688853	4709230.84002	6700	2.66092276324123	NaN
564396.688853	4709230.84002	7300	2.6832480331219	NaN
564396.688853	4709230.84002	7900	2.70644334764805	NaN
564396.688853	4709230.84002	8500	2.73053012389998	NaN
564396.688853	4709230.84002	9100	2.75575276024801	NaN
564396.688853	4709230.84002	9700	2.78144232560803	NaN
564396.688853	4709230.84002	10300	2.80828985344	NaN
564396.688853	4709230.84002	10900	2.83632578930986	NaN
564396.688853	4709230.84002	11500	2.86479528387029	NaN
564396.688853	4709230.84002	12100	2.89445404225453	NaN
564396.688853	4709230.84002	12700	2.92476836816861	NaN
564396.688853	4709230.84002	13300	2.95342687075732	NaN
564396.688853	4709230.84002	13900	2.96429856119103	NaN
564396.688853	4709230.84002	14500	2.96746528553087	NaN
564396.688853	4709230.84002	15100	2.968042	NaN
564396.688853	4709230.84002	15700	2.968042	NaN
564396.688853	4709230.84002	16300	2.968042	NaN
564396.688853	4709230.84002	16900	2.968042	NaN
564396.688853	4709230.84002	17500	2.968042	NaN
564396.688853	4709230.84002	18100	2.968042	NaN
564396.688853	4709230.84002	18700	2.968042	NaN
564396.688853	4709230.84002	19300	2.968042	NaN
564396.688853	4709230.84002	19900	2.968042	NaN
564396.688853	4709230.84002	20500	2.968042	NaN
564396.688853	4709230.84002	21100	2.968042	NaN
564396.688853	4709230.84002	21700	2.968042	NaN
564396.688853	4709230.84002	22300	2.968042	NaN
564396.688853	4709230.84002	22900	2.968042	NaN
564396.688853	4709230.84002	23500	2.968042	NaN
564396.688853	4709230.84002	24100	2.968042	NaN
564396.688853	4709230.84002	24700	2.968042	NaN
564396.688853	4709230.84002	25300	2.968042	NaN
564396.688853	4709230.84002	25900	2.968042	NaN
564396.688853	4709230.84002	26500	2.968042	NaN
564396.688853	4709230.84002	27100	2.968042	NaN
564396.688853	4709230.84002	27700	2.968042	NaN
564396.688853	4709230.84002	28300	2.968042	NaN
564396.688853	4709230.84002	28900	2.968042	NaN
564396.688853	4709230.84002	29500	2.968042	NaN
563567.801576	4706219.93872	50	1.63250025824326	NaN
563567.801576	4706219.93872	650	1.63250025824326	NaN
563567.801576	4706219.93872	1250	1.63250025824326	NaN
563567.801576	4706219.93872	1850	1.63250025824326	NaN
563567.801576	4706219.93872	2450	1.63250025824326	NaN
563567.801576	4706219.93872	3050	1.78231830273437	NaN
563567.801576	4706219.93872	3650	2.1851927731099	NaN
563567.801576	4706219.93872	4250	2.33501020823987	NaN
563567.801576	4706219.93872	4850	2.42867399687569	NaN
563567.801576	4706219.93872	5450	2.50961442524872	NaN
563567.801576	4706219.93872	6050	2.59766522889872	NaN
563567.801576	4706219.93872	6650	2.6593607363029	NaN
563567.801576	4706219.93872	7250	2.68304488610849	NaN
563567.801576	4706219.93872	7850	2.70665443537507	NaN
563567.801576	4706219.93872	8450	2.7309684572828	NaN
563567.801576	4706219.93872	9050	2.75643512221822	NaN
563567.801576	4706219.93872	9650	2.78309295625848	NaN
563567.801576	4706219.93872	10250	2.8104878298809	NaN
563567.801576	4706219.93872	10850	2.83834682824884	NaN
563567.801576	4706219.93872	11450	2.86766674983367	NaN
563567.801576	4706219.93872	12050	2.89768719256062	NaN
563567.801576	4706219.93872	12650	2.92921319030188	NaN
563567.801576	4706219.93872	13250	2.95884953706226	NaN
563567.801576	4706219.93872	13850	2.968042	NaN
563567.801576	4706219.93872	14450	2.968042	NaN
563567.801576	4706219.93872	15050	2.968042	NaN
563567.801576	4706219.93872	15650	2.968042	NaN
563567.801576	4706219.93872	16250	2.968042	NaN
563567.801576	4706219.93872	16850	2.968042	NaN
563567.801576	4706219.93872	17450	2.968042	NaN
563567.801576	4706219.93872	18050	2.968042	NaN
563567.801576	4706219.93872	18650	2.968042	NaN
563567.801576	4706219.93872	19250	2.968042	NaN
563567.801576	4706219.93872	19850	2.968042	NaN
563567.801576	4706219.93872	20450	2.968042	NaN
563567.801576	4706219.93872	21050	2.968042	NaN
563567.801576	4706219.93872	21650	2.968042	NaN
563567.801576	4706219.93872	22250	2.968042	NaN
563567.801576	4706219.93872	22850	2.968042	NaN
563567.801576	4706219.93872	23450	2.968042	NaN
563567.801576	4706219.93872	24050	2.968042	NaN
563567.801576	4706219.93872	24650	2.968042	NaN
563567.801576	4706219.93872	25250	2.968042	NaN
563567.801576	4706219.93872	25850	2.968042	NaN
563567.801576	4706219.93872	26450	2.968042	NaN
563567.801576	4706219.93872	27050	2.968042	NaN
563567.801576	4706219.93872	27650	2.968042	NaN
563567.801576	4706219.93872	28250	2.968042	NaN
563567.801576	4706219.93872	28850	2.968042	NaN
563567.801576	4706219.93872	29450	2.968042	NaN
562738.23201	4703208.92879	0	1.63185577584968	NaN
562738.23201	4703208.92879	600	1.63185577584968	NaN
562738.23201	4703208.92879	1200	1.63185577584968	NaN
562738.23201	4703208.92879	1800	1.63185577584968	NaN
562738.23201	4703208.92879	2400	1.63250025824326	NaN
562738.23201	4703208.92879	3000	1.74482020403644	NaN
562738.23201	4703208.92879	3600	2.12662094825887	NaN
562738.23201	4703208.92879	4200	2.31680825951029	NaN
562738.23201	4703208.92879	4800	2.41386448990102	NaN
562738.23201	4703208.92879	5400	2.49131918506394	NaN
562738.23201	4703208.92879	6000	2.5765503963223	NaN
562738.23201	4703208.92879	6600	2.65142258055766	NaN
562738.23201	4703208.92879	7200	2.68284180846791	NaN
562738.23201	4703208.92879	7800	2.70876922588841	NaN
562738.23201	4703208.92879	8400	2.73580927706584	NaN
562738.23201	4703208.92879	9000	2.76398482047546	NaN
562738.23201	4703208.92879	9600	2.79331242537381	NaN
562738.23201	4703208.92879	10200	2.82355420650469	NaN
562738.23201	4703208.92879	10800	2.85546097967056	NaN
562738.23201	4703208.92879	11400	2.8877527216816	NaN
562738.23201	4703208.92879	12000	2.92144715451803	NaN
562738.23201	4703208.92879	12600	2.95627761683309	NaN
562738.23201	4703208.92879	13200	2.968042	NaN
562738.23201	4703208.92879	13800	2.968042	NaN
562738.23201	4703208.92879	14400	2.968042	NaN
562738.23201	4703208.92879	15000	2.968042	NaN
562738.23201	4703208.92879	15600	2.968042	NaN
562738.23201	4703208.92879	16200	2.968042	NaN
562738.23201	4703208.92879	16800	2.968042	NaN
562738.23201	4703208.92879	17400	2.968042	NaN
562738.23201	4703208.92879	18000	2.968042	NaN
562738.23201	4703208.92879	18600	2.968042	NaN
562738.23201	4703208.92879	19200	2.968042	NaN
562738.23201	4703208.92879	19800	2.968042	NaN
562738.23201	4703208.92879	20400	2.968042	NaN
562738.23201	4703208.92879	21000	2.968042	NaN
562738.23201	4703208.92879	21600	2.968042	NaN
562738.23201	4703208.92879	22200	2.968042	NaN
562738.23201	4703208.92879	22800	2.968042	NaN
562738.23201	4703208.92879	23400	2.968042	NaN
562738.23201	4703208.92879	24000	2.968042	NaN
562738.23201	4703208.92879	24600	2.968042	NaN
562738.23201	4703208.92879	25200	2.968042	NaN
562738.23201	4703208.92879	25800	2.968042	NaN
562738.23201	4703208.92879	26400	2.968042	NaN
562738.23201	4703208.92879	27000	2.968042	NaN
562738.23201	4703208.92879	27600	2.968042	NaN
562738.23201	4703208.92879	28200	2.968042	NaN
562738.23201	4703208.92879	28800	2.968042	NaN
562738.23201	4703208.92879	29400	2.968042	NaN
562738.23201	4703208.92879	30000	2.968042	NaN
561909.479299	4700197.79359	550	1.6312108428995	NaN
561909.479299	4700197.79359	1150	1.6312108428995	NaN
561909.479299	4700197.79359	1750	1.6312108428995	NaN
561909.479299	4700197.79359	2350	1.6312108428995	NaN
561909.479299	4700197.79359	2950	1.72537730232321	NaN
561909.479299	4700197.79359	3550	2.08122010344612	NaN
561909.479299	4700197.79359	4150	2.31614684034528	NaN
561909.479299	4700197.79359	4750	2.40462068285741	NaN
561909.479299	4700197.79359	5350	2.47165887976206	NaN
561909.479299	4700197.79359	5950	2.54281567419693	NaN
561909.479299	4700197.79359	6550	2.61606558788619	NaN
561909.479299	4700197.79359	7150	2.66307758741276	NaN
561909.479299	4700197.79359	7750	2.69204921601786	NaN
561909.479299	4700197.79359	8350	2.72225675705601	NaN
561909.479299	4700197.79359	8950	2.75393636168113	NaN
561909.479299	4700197.79359	9550	2.78711678120428	NaN
561909.479299	4700197.79359	10150	2.82132058972611	NaN
561909.479299	4700197.79359	10750	2.85752689738773	NaN
561909.479299	4700197.79359	11350	2.8949921570092	NaN
561909.479299	4700197.79359	11950	2.93395649709998	NaN
561909.479299	4700197.79359	12550	2.968042	NaN
561909.479299	4700197.79359	13150	2.968042	NaN
561909.479299	4700197.79359	13750	2.968042	NaN
561909.479299	4700197.79359	14350	2.968042	NaN
561909.479299	4700197.79359	14950	2.968042	NaN
561909.479299	4700197.79359	15550	2.968042	NaN
561909.479299	4700197.79359	16150	2.968042	NaN
561909.479299	4700197.79359	16750	2.968042	NaN
561909.479299	4700197.79359	17350	2.968042	NaN
561909.479299	4700197.79359	17950	2.968042	NaN
561909.479299	4700197.79359	18550	2.968042	NaN
561909.479299	4700197.79359	19150	2.968042	NaN
561909.479299	4700197.79359	19750	2.968042	NaN
561909.479299	4700197.79359	20350	2.968042	NaN
561909.479299	4700197.79359	20950	2.968042	NaN
561909.479299	4700197.79359	21550	2.968042	NaN
561909.479299	4700197.79359	22150	2.968042	NaN
561909.479299	4700197.79359	22750	2.968042	NaN
561909.479299	4700197.79359	23350	2.968042	NaN
561909.479299	4700197.79359	23950	2.968042	NaN
561909.479299	4700197.79359	24550	2.968042	NaN
561909.479299	4700197.79359	25150	2.968042	NaN
561909.479299	4700197.79359	25750	2.968042	NaN
561909.479299	4700197.79359	26350	2.968042	NaN
561909.479299	4700197.79359	26950	2.968042	NaN
561909.479299	4700197.79359	27550	2.968042	NaN
561909.479299	4700197.79359	28150	2.968042	NaN
561909.479299	4700197.79359	28750	2.968042	NaN
561909.479299	4700197.79359	29350	2.968042	NaN
561909.479299	4700197.79359	29950	2.968042	NaN
561080.048513	4697186.54895	500	1.63185577584968	NaN
561080.048513	4697186.54895	1100	1.63185577584968	NaN
561080.048513	4697186.54895	1700	1.63185577584968	NaN
561080.048513	4697186.54895	2300	1.63185577584968	NaN
561080.048513	4697186.54895	2900	1.70545885105004	NaN
561080.048513	4697186.54895	3500	2.03516458026814	NaN
561080.048513	4697186.54895	4100	2.30436344411487	NaN
561080.048513	4697186.54895	4700	2.40198697492998	NaN
561080.048513	4697186.54895	5300	2.46066981322883	NaN
561080.048513	4697186.54895	5900	2.52136671490367	NaN
561080.048513	4697186.54895	6500	2.58802175069593	NaN
561080.048513	4697186.54895	7100	2.64778180118131	NaN
561080.048513	4697186.54895	7700	2.67778736377219	NaN
561080.048513	4697186.54895	8300	2.70771094091977	NaN
561080.048513	4697186.54895	8900	2.73935196924533	NaN
561080.048513	4697186.54895	9500	2.77231247469587	NaN
561080.048513	4697186.54895	10100	2.80682789514334	NaN
561080.048513	4697186.54895	10700	2.84316598476206	NaN
561080.048513	4697186.54895	11300	2.88109794786536	NaN
561080.048513	4697186.54895	11900	2.91979053789729	NaN
561080.048513	4697186.54895	12500	2.96085400851849	NaN
561080.048513	4697186.54895	13100	2.968042	NaN
561080.048513	4697186.54895	13700	2.968042	NaN
561080.048513	4697186.54895	14300	2.968042	NaN
561080.048513	4697186.54895	14900	2.968042	NaN
561080.048513	4697186.54895	15500	2.968042	NaN
561080.048513	4697186.54895	16100	2.968042	NaN
561080.048513	4697186.54895	16700	2.968042	NaN
561080.048513	4697186.54895	17300	2.968042	NaN
561080.048513	4697186.54895	17900	2.968042	NaN
561080.048513	4697186.54895	18500	2.968042	NaN
561080.048513	4697186.54895	19100	2.968042	NaN
561080.048513	4697186.54895	19700	2.968042	NaN
561080.048513	4697186.54895	20300	2.968042	NaN
561080.048513	4697186.54895	20900	2.968042	NaN
561080.048513	4697186.54895	21500	2.968042	NaN
561080.048513	4697186.54895	22100	2.968042	NaN
561080.048513	4697186.54895	22700	2.968042	NaN
561080.048513	4697186.54895	23300	2.968042	NaN
561080.048513	4697186.54895	23900	2.968042	NaN
561080.048513	4697186.54895	24500	2.968042	NaN
561080.048513	4697186.54895	25100	2.968042	NaN
561080.048513	4697186.54895	25700	2.968042	NaN
561080.048513	4697186.54895	26300	2.968042	NaN
561080.048513	4697186.54895	26900	2.968042	NaN
561080.048513	4697186.54895	27500	2.968042	NaN
561080.048513	4697186.54895	28100	2.968042	NaN
561080.048513	4697186.54895	28700	2.968042	NaN
561080.048513	4697186.54895	29300	2.968042	NaN
561080.048513	4697186.54895	29900	2.968042	NaN
560251.437235	4694175.17863	450	1.63185577584968	NaN
560251.437235	4694175.17863	1050	1.63185577584968	NaN
560251.437235	4694175.17863	1650	1.63185577584968	NaN
560251.437235	4694175.17863	2250	1.63185577584968	NaN
560251.437235	4694175.17863	2850	1.6789600059781	NaN
560251.437235	4694175.17863	3450	1.98733719464429	NaN
560251.437235	4694175.17863	4050	2.27614286917121	NaN
560251.437235	4694175.17863	4650	2.40184818257565	NaN
560251.437235	4694175.17863	5250	2.45652312174092	NaN
560251.437235	4694175.17863	5850	2.51123691864763	NaN
560251.437235	4694175.17863	6450	2.57107473393044	NaN
560251.437235	4694175.17863	7050	2.63252548223584	NaN
560251.437235	4694175.17863	7650	2.66464986384162	NaN
560251.437235	4694175.17863	8250	2.69308099558607	NaN
560251.437235	4694175.17863	8850	2.72290612771136	NaN
560251.437235	4694175.17863	9450	2.75416315439529	NaN
560251.437235	4694175.17863	10050	2.7866422754938	NaN
560251.437235	4694175.17863	10650	2.82057739649813	NaN
560251.437235	4694175.17863	11250	2.85623513806092	NaN
560251.437235	4694175.17863	11850	2.89337870535823	NaN
560251.437235	4694175.17863	12450	2.9311637374744	NaN
560251.437235	4694175.17863	13050	2.96544907776757	NaN
560251.437235	4694175.17863	13650	2.968042	NaN
560251.437235	4694175.17863	14250	2.968042	NaN
560251.437235	4694175.17863	14850	2.968042	NaN
560251.437235	4694175.17863	15450	2.968042	NaN
560251.437235	4694175.17863	16050	2.968042	NaN
560251.437235	4694175.17863	16650	2.968042	NaN
560251.437235	4694175.17863	17250	2.968042	NaN
560251.437235	4694175.17863	17850	2.968042	NaN
560251.437235	4694175.17863	18450	2.968042	NaN
560251.437235	4694175.17863	19050	2.968042	NaN
560251.437235	4694175.17863	19650	2.968042	NaN
560251.437235	4694175.17863	20250	2.968042	NaN
560251.437235	4694175.17863	20850	2.968042	NaN
560251.437235	4694175.17863	21450	2.968042	NaN
560251.437235	4694175.17863	22050	2.968042	NaN
560251.437235	4694175.17863	22650	2.968042	NaN
560251.437235	4694175.17863	23250	2.968042	NaN
560251.437235	4694175.17863	23850	2.968042	NaN
560251.437235	4694175.17863	24450	2.968042	NaN
560251.437235	4694175.17863	25050	2.968042	NaN
560251.437235	4694175.17863	25650	2.968042	NaN
560251.437235	4694175.17863	26250	2.968042	NaN
560251.437235	4694175.17863	26850	2.968042	NaN
560251.437235	4694175.17863	27450	2.968042	NaN
560251.437235	4694175.17863	28050	2.968042	NaN
560251.437235	4694175.17863	28650	2.968042	NaN
560251.437235	4694175.17863	29250	2.968042	NaN
560251.437235	4694175.17863	29850	2.968042	NaN
559422.163557	4691164.80949	400	1.6312108428995	NaN
559422.163557	4691164.80949	1000	1.6312108428995	NaN
559422.163557	4691164.80949	1600	1.6312108428995	NaN
559422.163557	4691164.80949	2200	1.6312108428995	NaN
559422.163557	4691164.80949	2800	1.65540376185838	NaN
559422.163557	4691164.80949	3400	1.95818775743849	NaN
559422.163557	4691164.80949	4000	2.23462316309563	NaN
559422.163557	4691164.80949	4600	2.3875797254331	NaN
559422.163557	4691164.80949	5200	2.44936214447221	NaN
559422.163557	4691164.80949	5800	2.50579644852637	NaN
559422.163557	4691164.80949	6400	2.5669651388869	NaN
559422.163557	4691164.80949	7000	2.62716604950187	NaN
559422.163557	4691164.80949	7600	2.66504360953925	NaN
559422.163557	4691164.80949	8200	2.69287449940616	NaN
559422.163557	4691164.80949	8800	2.72139193791306	NaN
559422.163557	4691164.80949	9400	2.75099473606045	NaN
559422.163557	4691164.80949	10000	2.78191356321098	NaN
559422.163557	4691164.80949	10600	2.81465606702222	NaN
559422.163557	4691164.80949	11200	2.8477564127385	NaN
559422.163557	4691164.80949	11800	2.88295658950033	NaN
559422.163557	4691164.80949	12400	2.91951469387669	NaN
559422.163557	4691164.80949	13000	2.95656309351875	NaN
559422.163557	4691164.80949	13600	2.968042	NaN
559422.163557	4691164.80949	14200	2.968042	NaN
559422.163557	4691164.80949	14800	2.968042	NaN
559422.163557	4691164.80949	15400	2.968042	NaN
559422.163557	4691164.80949	16000	2.968042	NaN
559422.163557	4691164.80949	16600	2.968042	NaN
559422.163557	4691164.80949	17200	2.968042	NaN
559422.163557	4691164.80949	17800	2.968042	NaN
559422.163557	4691164.80949	18400	2.968042	NaN
559422.163557	4691164.80949	19000	2.968042	NaN
559422.163557	4691164.80949	19600	2.968042	NaN
559422.163557	4691164.80949	20200	2.968042	NaN
559422.163557	4691164.80949	20800	2.968042	NaN
559422.163557	4691164.80949	21400	2.968042	NaN
559422.163557	4691164.80949	22000	2.968042	NaN
559422.163557	4691164.80949	22600	2.968042	NaN
559422.163557	4691164.80949	23200	2.968042	NaN
559422.163557	4691164.80949	23800	2.968042	NaN
559422.163557	4691164.80949	24400	2.968042	NaN
559422.163557	4691164.80949	25000	2.968042	NaN
559422.163557	4691164.80949	25600	2.968042	NaN
559422.163557	4691164.80949	26200	2.968042	NaN
559422.163557	4691164.80949	26800	2.968042	NaN
559422.163557	4691164.80949	27400	2.968042	NaN
559422.163557	4691164.80949	28000	2.968042	NaN
559422.163557	4691164.80949	28600	2.968042	NaN
559422.163557	4691164.80949	29200	2.968042	NaN
559422.163557	4691164.80949	29800	2.968042	NaN
558592.953875	4688153.21046	350	1.63056545913013	NaN
558592.953875	4688153.21046	950	1.63056545913013	NaN
558592.953875	4688153.21046	1550	1.63056545913013	NaN
558592.953875	4688153.21046	2150	1.63056545913013	NaN
558592.953875	4688153.21046	2750	1.64529569284417	NaN
558592.953875	4688153.21046	3350	1.94196091729874	NaN
558592.953875	4688153.21046	3950	2.18836285941217	NaN
558592.953875	4688153.21046	4550	2.34509813832085	NaN
558592.953875	4688153.21046	5150	2.42470379901842	NaN
558592.953875	4688153.21046	5750	2.48931655552461	NaN
558592.953875	4688153.21046	6350	2.55755564446079	NaN
558592.953875	4688153.21046	6950	2.62040528493229	NaN
558592.953875	4688153.21046	7550	2.66504360953925	NaN
558592.953875	4688153.21046	8150	2.69349419845366	NaN
558592.953875	4688153.21046	8750	2.7218242034667	NaN
558592.953875	4688153.21046	9350	2.75144648677465	NaN
558592.953875	4688153.21046	9950	2.78262097632156	NaN
558592.953875	4688153.21046	10550	2.81490192973081	NaN
558592.953875	4688153.21046	11150	2.84826795636163	NaN
558592.953875	4688153.21046	11750	2.88322240790534	NaN
558592.953875	4688153.21046	12350	2.91979053789729	NaN
558592.953875	4688153.21046	12950	2.95713426610729	NaN
558592.953875	4688153.21046	13550	2.968042	NaN
