x_c y_c z_c m m_abs mu_pr mu_abs sigma_pr post_stdev post_res
47612.727885 176743.271918 23809.612355 -94.4187 3000.4530 28.5431 3123.4148 278.8555 59.9643 0.9538
47612.727885 200309.041507 60.562355 -20.1350 1026.1519 -19.2869 1027.0000 5.0000 4.8977 0.0405
47612.727885 200309.041507 239.204186 -140.9459 1025.5049 -139.4508 1027.0000 5.0000 4.8888 0.0440
47612.727885 200309.041507 536.880259 -191.8685 1024.8075 -189.6760 1027.0000 5.0000 4.8818 0.0467
47612.727885 200309.041507 953.590572 -276.2780 1024.5133 -273.7913 1027.0000 5.0000 4.8761 0.0489
47612.727885 200309.041507 1489.335126 -373.7552 1024.4813 -371.2365 1027.0000 5.0000 4.8733 0.0500
47612.727885 200309.041507 2144.113921 -484.5579 1024.6327 -482.1907 1027.0000 5.0000 4.8733 0.0500
47612.727885 200309.041507 2917.926957 -626.2479 1024.9222 -624.1701 1027.0000 5.0000 4.8753 0.0492
47612.727885 200309.041507 3810.774234 -868.2886 1025.2473 -866.5359 1027.0000 5.0000 4.8786 0.0480
47612.727885 200309.041507 4822.655752 404.6137 2879.8042 424.8096 2900.0000 20.0000 15.6847 0.3850
47612.727885 200309.041507 5953.571511 199.7587 2847.8101 251.9486 2900.0000 50.0000 26.9464 0.7096
47612.727885 200309.041507 7203.521511 106.1742 2827.5244 178.6497 2900.0000 100.0000 37.5469 0.8590
47612.727885 200309.041507 8572.505752 88.5648 2865.9188 144.4600 2921.8141 135.9090 44.1514 0.8945
47612.727885 200309.041507 10060.524234 202.5921 3058.2335 261.0233 3116.6647 155.9489 47.0631 0.9089
47612.727885 200309.041507 11667.576957 207.6053 3127.8565 245.8994 3166.1505 171.4586 49.2116 0.9176
47612.727885 200309.041507 13393.663921 174.7154 3148.2254 238.7573 3212.2672 205.7101 53.0495 0.9335
47612.727885 200309.041507 15238.785126 150.6904 3165.1932 231.7240 3246.2268 219.5616 54.3720 0.9387
47612.727885 200309.041507 17202.940572 110.4132 3155.1594 224.2920 3269.0382 251.6525 56.8759 0.9489
47612.727885 200309.041507 19286.130259 82.6535 3154.1568 228.4966 3300.0000 266.7434 58.0640 0.9526
47612.727885 200309.041507 21488.354186 39.9699 3125.4283 214.5416 3300.0000 281.0979 59.1480 0.9557
47612.727885 200309.041507 23809.612355 -2.9245 3091.8610 205.2145 3300.0000 293.9152 60.3505 0.9578
47612.727885 223874.811096 60.562355 -19.6611 1026.6842 -19.3453 1027.0000 5.0000 4.8979 0.0404
47612.727885 223874.811096 239.204186 -140.2703 1026.6031 -139.8734 1027.0000 5.0000 4.8900 0.0435
47612.727885 223874.811096 536.880259 -190.9697 1026.2811 -190.2508 1027.0000 5.0000 4.8838 0.0459
47612.727885 223874.811096 953.590572 -275.5308 1026.0902 -274.6210 1027.0000 5.0000 4.8779 0.0482
47612.727885 223874.811096 1489.335126 -373.3541 1026.0073 -372.3615 1027.0000 5.0000 4.8744 0.0496
47612.727885 223874.811096 2144.113921 -484.5877 1026.0642 -483.6519 1027.0000 5.0000 4.8738 0.0499
47612.727885 223874.811096 2917.926957 -626.8108 1026.2508 -626.0616 1027.0000 5.0000 4.8755 0.0492
47612.727885 223874.811096 3810.774234 -869.6955 1026.4663 -869.1618 1027.0000 5.0000 4.8786 0.0480
47612.727885 223874.811096 4822.655752 422.9363 2896.8394 426.0969 2900.0000 20.0000 15.6856 0.3849
47612.727885 223874.811096 5953.571511 226.7039 2873.9918 252.7121 2900.0000 50.0000 26.9541 0.7094
47612.727885 223874.811096 7203.521511 103.7266 2824.5355 179.1911 2900.0000 100.0000 37.5592 0.8589
47612.727885 223874.811096 8572.505752 61.3375 2838.2538 189.4027 2966.3190 156.7354 44.6027 0.9190
47612.727885 223874.811096 10060.524234 201.7523 3056.6027 252.3553 3107.2057 169.9734 47.1344 0.9231
47612.727885 223874.811096 11667.576957 233.5176 3153.0236 242.4599 3161.9659 183.2862 49.2367 0.9278
47612.727885 223874.811096 13393.663921 210.3218 3183.1082 234.4660 3207.2525 238.0285 53.8332 0.9489
47612.727885 223874.811096 15238.785126 196.8601 3210.6607 224.0850 3237.8856 249.6447 55.0339 0.9514
47612.727885 223874.811096 17202.940572 153.3580 3197.4246 220.2198 3264.2864 261.8990 57.4838 0.9518
47612.727885 223874.811096 19286.130259 118.2485 3189.0594 219.5645 3290.3754 274.9149 58.5613 0.9546
47612.727885 223874.811096 21488.354186 70.3607 3155.1690 212.5459 3297.3543 287.2105 59.5541 0.9570
47612.727885 223874.811096 23809.612355 21.0746 3115.2382 195.8680 3290.0316 298.7668 60.7134 0.9587
47612.727885 247440.580685 60.562355 -20.6350 1025.7692 -19.4041 1027.0000 5.0000 4.8978 0.0405
47612.727885 247440.580685 239.204186 -142.1903 1025.1082 -140.2985 1027.0000 5.0000 4.8891 0.0439
47612.727885 247440.580685 536.880259 -193.2476 1024.5815 -190.8291 1027.0000 5.0000 4.8823 0.0465
47612.727885 247440.580685 953.590572 -278.0122 1024.4435 -275.4557 1027.0000 5.0000 4.8766 0.0487
47612.727885 247440.580685 1489.335126 -375.9830 1024.5102 -373.4933 1027.0000 5.0000 4.8736 0.0499
47612.727885 247440.580685 2144.113921 -487.3946 1024.7274 -485.1219 1027.0000 5.0000 4.8734 0.0500
47612.727885 247440.580685 2917.926957 -629.8942 1025.0703 -627.9645 1027.0000 5.0000 4.8754 0.0492
47612.727885 247440.580685 3810.774234 -873.3602 1025.4434 -871.8036 1027.0000 5.0000 4.8786 0.0480
47612.727885 247440.580685 4822.655752 417.0999 2889.7079 427.3920 2900.0000 20.0000 15.6846 0.3850
47612.727885 247440.580685 5953.571511 230.8758 2877.3956 253.4802 2900.0000 50.0000 26.9473 0.7095
47612.727885 247440.580685 7203.521511 111.5425 2831.8067 179.7357 2900.0000 100.0000 37.5386 0.8591
47612.727885 247440.580685 8572.505752 43.9587 2820.2993 123.6594 2900.0000 146.6252 43.9226 0.9103
47612.727885 247440.580685 10060.524234 180.2217 3034.3051 248.2333 3102.3167 158.5237 46.4542 0.9141
47612.727885 247440.580685 11667.576957 209.8092 3128.5783 247.0447 3165.8137 172.1824 48.7534 0.9198
47612.727885 247440.580685 13393.663921 174.8892 3146.9630 254.1354 3226.2091 237.9844 53.6966 0.9491
47612.727885 247440.580685 15238.785126 156.3137 3169.4332 255.9847 3269.1042 250.6632 54.9086 0.9520
47612.727885 247440.580685 17202.940572 100.4490 3143.8462 256.6028 3300.0000 263.7670 57.5604 0.9524
47612.727885 247440.580685 19286.130259 55.4782 3125.6218 229.8564 3300.0000 277.2122 58.6294 0.9553
47612.727885 247440.580685 21488.354186 5.2077 3089.3699 215.8377 3300.0000 289.4289 59.6041 0.9576
47612.727885 247440.580685 23809.612355 -44.9917 3048.5766 206.4317 3300.0000 301.4898 60.7704 0.9594
47612.727885 271006.350274 60.562355 -19.6498 1026.8135 -19.4633 1027.0000 5.0000 4.8976 0.0405
47612.727885 271006.350274 239.204186 -140.7737 1026.9526 -140.7263 1027.0000 5.0000 4.8881 0.0443
47612.727885 271006.350274 536.880259 -191.5156 1026.8953 -191.4109 1027.0000 5.0000 4.8809 0.0471
47612.727885 271006.350274 953.590572 -276.4102 1026.8853 -276.2955 1027.0000 5.0000 4.8755 0.0492
47612.727885 271006.350274 1489.335126 -374.8089 1026.8231 -374.6320 1027.0000 5.0000 4.8730 0.0501
47612.727885 271006.350274 2144.113921 -486.8799 1026.7210 -486.6010 1027.0000 5.0000 4.8732 0.0501
47612.727885 271006.350274 2917.926957 -630.2983 1026.5807 -629.8790 1027.0000 5.0000 4.8753 0.0493
47612.727885 271006.350274 3810.774234 -875.1225 1026.3390 -874.4615 1027.0000 5.0000 4.8786 0.0480
47612.727885 271006.350274 4822.655752 422.8529 2894.1579 428.6950 2900.0000 20.0000 15.6830 0.3851
47612.727885 271006.350274 5953.571511 236.8618 2882.6088 254.2530 2900.0000 50.0000 26.9306 0.7099
47612.727885 271006.350274 7203.521511 125.5001 2845.2164 180.2837 2900.0000 100.0000 37.4884 0.8595
47612.727885 271006.350274 8572.505752 32.0311 2807.9947 124.0364 2900.0000 125.3535 41.8921 0.8883
47612.727885 271006.350274 10060.524234 144.5991 2997.9256 254.8847 3108.2113 144.3048 44.9547 0.9030
47612.727885 271006.350274 11667.576957 152.4634 3070.4793 255.6566 3173.6724 160.1428 48.0817 0.9099
47612.727885 271006.350274 13393.663921 97.2898 3068.5888 275.4283 3246.7273 196.4274 52.6986 0.9280
47612.727885 271006.350274 15238.785126 66.9603 3079.2993 287.6609 3300.0000 211.2976 54.0499 0.9346
47612.727885 271006.350274 17202.940572 0.2007 3042.8155 257.3851 3300.0000 256.0163 57.1212 0.9502
47612.727885 271006.350274 19286.130259 -49.8282 3019.6146 230.5572 3300.0000 271.3198 58.3009 0.9538
47612.727885 271006.350274 21488.354186 -96.3883 2987.1159 216.4958 3300.0000 284.7201 59.3345 0.9566
47612.727885 271006.350274 23809.612355 -140.3321 2952.6068 207.0611 3300.0000 297.9242 60.5606 0.9587
47612.727885 294572.119864 60.562355 -20.0026 1026.5202 -19.5228 1027.0000 5.0000 4.8978 0.0404
47612.727885 294572.119864 239.204186 -141.9289 1026.2278 -141.1566 1027.0000 5.0000 4.8884 0.0442
47612.727885 294572.119864 536.880259 -193.3451 1025.6511 -191.9962 1027.0000 5.0000 4.8803 0.0473
47612.727885 294572.119864 953.590572 -278.8527 1025.2877 -277.1404 1027.0000 5.0000 4.8742 0.0497
47612.727885 294572.119864 1489.335126 -377.5943 1025.1834 -375.7776 1027.0000 5.0000 4.8718 0.0506
47612.727885 294572.119864 2144.113921 -489.7314 1025.3576 -488.0890 1027.0000 5.0000 4.8725 0.0503
47612.727885 294572.119864 2917.926957 -633.0398 1025.7655 -631.8052 1027.0000 5.0000 4.8750 0.0494
47612.727885 294572.119864 3810.774234 -877.8646 1026.2711 -877.1357 1027.0000 5.0000 4.8785 0.0480
47612.727885 294572.119864 4822.655752 429.2621 2899.2561 430.0060 2900.0000 20.0000 15.6807 0.3853
47612.727885 294572.119864 5953.571511 287.6647 2932.6341 255.0306 2900.0000 50.0000 26.9168 0.7102
47612.727885 294572.119864 7203.521511 249.5811 2968.7461 180.8350 2900.0000 100.0000 37.4512 0.8597
47612.727885 294572.119864 8572.505752 184.7961 2960.3804 124.4157 2900.0000 105.2617 40.2206 0.8540
47612.727885 294572.119864 10060.524234 315.3674 3167.9145 244.8501 3097.3972 121.6664 43.8353 0.8702
47612.727885 294572.119864 11667.576957 325.3567 3242.5908 258.7314 3175.9655 187.2426 48.6795 0.9324
47612.727885 294572.119864 13393.663921 269.7579 3240.2146 275.0130 3245.4696 205.4600 52.5259 0.9346
47612.727885 294572.119864 15238.785126 231.1554 3242.6148 282.4148 3293.8742 216.7558 53.9394 0.9381
47612.727885 294572.119864 17202.940572 156.6922 3198.5199 258.1722 3300.0000 239.9737 56.7344 0.9441
47612.727885 294572.119864 19286.130259 90.1961 3158.9338 231.2623 3300.0000 253.8810 58.0811 0.9477
47612.727885 294572.119864 21488.354186 28.2338 3111.0760 217.1578 3300.0000 267.3445 59.1978 0.9510
47612.727885 294572.119864 23809.612355 -31.6454 3060.6603 207.6943 3300.0000 281.0632 60.4975 0.9537
47612.727885 318137.889453 60.562355 -18.7339 1027.8488 -19.5827 1027.0000 5.0000 4.8978 0.0404
47612.727885 318137.889453 239.204186 -140.2472 1028.3424 -141.5896 1027.0000 5.0000 4.8886 0.0441
47612.727885 318137.889453 536.880259 -191.3027 1028.2825 -192.5852 1027.0000 5.0000 4.8811 0.0470
47612.727885 318137.889453 953.590572 -276.6077 1028.3829 -277.9905 1027.0000 5.0000 4.8752 0.0493
47612.727885 318137.889453 1489.335126 -375.3635 1028.5668 -376.9303 1027.0000 5.0000 4.8726 0.0503
47612.727885 318137.889453 2144.113921 -487.8493 1028.7370 -489.5862 1027.0000 5.0000 4.8729 0.0502
47612.727885 318137.889453 2917.926957 -631.9019 1028.8414 -633.7433 1027.0000 5.0000 4.8752 0.0493
47612.727885 318137.889453 3810.774234 -878.0301 1028.7963 -879.8263 1027.0000 5.0000 4.8785 0.0480
47612.727885 318137.889453 4822.655752 457.9154 2926.5903 431.3251 2900.0000 20.0000 15.6819 0.3852
47612.727885 318137.889453 5953.571511 333.0347 2977.2219 255.8129 2900.0000 50.0000 26.9231 0.7101
47612.727885 318137.889453 7203.521511 270.3749 2988.9851 181.3897 2900.0000 100.0000 37.4851 0.8595
47612.727885 318137.889453 8572.505752 169.1492 2944.3518 124.7974 2900.0000 114.3779 41.1416 0.8706
47612.727885 318137.889453 10060.524234 261.6811 3113.4771 248.8717 3100.6678 143.0406 45.3283 0.8996
47612.727885 318137.889453 11667.576957 235.1511 3151.5915 227.0819 3143.5223 190.2106 50.0072 0.9309
47612.727885 318137.889453 13393.663921 165.3477 3134.9608 218.0130 3187.6260 218.4820 53.5674 0.9399
47612.727885 318137.889453 15238.785126 119.0856 3129.6787 216.0379 3226.6310 234.9730 55.0631 0.9451
47612.727885 318137.889453 17202.940572 53.5726 3094.6085 218.5894 3259.6252 251.8683 57.1453 0.9485
47612.727885 318137.889453 19286.130259 -6.8139 3061.2144 202.8476 3270.8760 266.0892 58.5833 0.9515
47612.727885 318137.889453 21488.354186 -57.8952 3024.2808 200.9547 3283.1307 280.4334 59.7273 0.9546
47612.727885 318137.889453 23809.612355 -104.1416 2987.5271 208.3314 3300.0000 296.2936 61.0432 0.9576
47612.727885 341703.659042 60.562355 -18.8687 1027.7742 -19.6430 1027.0000 5.0000 4.8976 0.0405
47612.727885 341703.659042 239.204186 -139.9294 1029.0959 -142.0253 1027.0000 5.0000 4.8892 0.0438
47612.727885 341703.659042 536.880259 -190.1543 1030.0235 -193.1777 1027.0000 5.0000 4.8831 0.0462
47612.727885 341703.659042 953.590572 -275.2865 1030.5594 -278.8459 1027.0000 5.0000 4.8776 0.0484
47612.727885 341703.659042 1489.335126 -374.4568 1030.6333 -378.0901 1027.0000 5.0000 4.8743 0.0496
47612.727885 341703.659042 2144.113921 -487.7755 1030.3172 -491.0927 1027.0000 5.0000 4.8738 0.0499
47612.727885 341703.659042 2917.926957 -633.0186 1029.6746 -635.6933 1027.0000 5.0000 4.8755 0.0492
47612.727885 341703.659042 3810.774234 -880.8526 1028.6809 -882.5335 1027.0000 5.0000 4.8786 0.0480
47612.727885 341703.659042 4822.655752 439.7878 2907.1355 432.6522 2900.0000 20.0000 15.6834 0.3851
47612.727885 341703.659042 5953.571511 248.3754 2891.7754 256.6000 2900.0000 50.0000 26.9366 0.7098
47612.727885 341703.659042 7203.521511 126.1113 2844.1634 181.9479 2900.0000 100.0000 37.6391 0.8583
47612.727885 341703.659042 8572.505752 12.7780 2787.5966 125.1814 2900.0000 136.1657 43.5728 0.8976
47612.727885 341703.659042 10060.524234 89.3848 2940.4150 239.4577 3090.4879 157.4991 47.4912 0.9091
47612.727885 341703.659042 11667.576957 65.1646 2980.9063 216.7127 3132.4544 208.9983 51.5270 0.9392
47612.727885 341703.659042 13393.663921 11.4633 2980.4056 209.2229 3178.1652 228.3632 54.9960 0.9420
47612.727885 341703.659042 15238.785126 -16.2945 2993.6339 214.8660 3224.7943 243.5145 56.3940 0.9464
47612.727885 341703.659042 17202.940572 -53.2917 2987.0715 231.6769 3272.0402 259.9670 57.9035 0.9504
47612.727885 341703.659042 19286.130259 -90.4616 2976.9426 215.8532 3283.2574 272.7312 59.1919 0.9529
47612.727885 341703.659042 21488.354186 -118.7474 2962.8103 212.9622 3294.5199 285.8485 60.2740 0.9555
47612.727885 341703.659042 23809.612355 -143.3032 2947.7244 208.9724 3300.0000 300.6561 61.5185 0.9581
47612.727885 365269.428631 60.562355 -18.7361 1027.9675 -19.7036 1027.0000 5.0000 4.8979 0.0404
47612.727885 365269.428631 239.204186 -140.2082 1029.2554 -142.4636 1027.0000 5.0000 4.8893 0.0438
47612.727885 365269.428631 536.880259 -190.4057 1030.3683 -193.7740 1027.0000 5.0000 4.8827 0.0464
47612.727885 365269.428631 953.590572 -275.2676 1031.4389 -279.7065 1027.0000 5.0000 4.8770 0.0486
47612.727885 365269.428631 1489.335126 -374.0489 1032.2082 -379.2570 1027.0000 5.0000 4.8739 0.0498
47612.727885 365269.428631 2144.113921 -487.0039 1032.6045 -492.6084 1027.0000 5.0000 4.8736 0.0499
47612.727885 365269.428631 2917.926957 -632.0035 1032.6518 -637.6553 1027.0000 5.0000 4.8754 0.0492
47612.727885 365269.428631 3810.774234 -879.7308 1032.5265 -885.2574 1027.0000 5.0000 4.8786 0.0480
47612.727885 365269.428631 4822.655752 485.8223 2951.8348 433.9876 2900.0000 20.0000 15.6880 0.3847
47612.727885 365269.428631 5953.571511 353.8998 2996.5079 257.3919 2900.0000 50.0000 27.0705 0.7069
47612.727885 365269.428631 7203.521511 267.7352 2985.2257 182.5094 2900.0000 100.0000 37.9519 0.8560
47612.727885 365269.428631 8572.505752 198.5892 2973.0215 125.5677 2900.0000 165.3429 45.2639 0.9251
47612.727885 365269.428631 10060.524234 291.8000 3142.0912 227.0185 3077.3097 222.8939 49.2348 0.9512
47612.727885 365269.428631 11667.576957 295.5093 3210.5821 204.5639 3119.6367 231.7251 51.9621 0.9497
47612.727885 365269.428631 13393.663921 260.6762 3228.9727 195.2777 3163.5742 242.7969 55.4061 0.9479
47612.727885 365269.428631 15238.785126 241.5157 3250.7808 201.5943 3210.8595 256.1577 56.6422 0.9511
47612.727885 365269.428631 17202.940572 209.5558 3249.2040 219.3033 3258.9515 270.5331 57.8251 0.9543
47612.727885 365269.428631 19286.130259 169.0299 3235.7679 216.5344 3283.2724 282.7351 58.9177 0.9566
47612.727885 365269.428631 21488.354186 131.8456 3212.7460 219.0996 3300.0000 296.0152 59.9217 0.9590
47612.727885 365269.428631 23809.612355 94.4796 3184.8622 209.6174 3300.0000 307.2949 61.0714 0.9605
47612.727885 388835.198220 60.562355 -18.6655 1028.0991 -19.7646 1027.0000 5.0000 4.9025 0.0386
47612.727885 388835.198220 239.204186 -141.0601 1028.8446 -142.9047 1027.0000 5.0000 4.8939 0.0420
47612.727885 388835.198220 536.880259 -192.6478 1028.7261 -194.3739 1027.0000 5.0000 4.8871 0.0446
47612.727885 388835.198220 953.590572 -279.2950 1028.2775 -280.5725 1027.0000 5.0000 4.8815 0.0468
47612.727885 388835.198220 1489.335126 -379.8835 1027.5477 -380.4312 1027.0000 5.0000 4.8789 0.0479
47612.727885 388835.198220 2144.113921 -494.5262 1026.6072 -494.1335 1027.0000 5.0000 4.8789 0.0478
47612.727885 388835.198220 2917.926957 -641.1093 1025.5202 -639.6295 1027.0000 5.0000 4.8810 0.0470
47612.727885 388835.198220 3810.774234 -879.9271 1035.0710 -887.9981 1027.0000 5.0000 4.8940 0.0419
47612.727885 388835.198220 4822.655752 402.6941 2867.3629 435.3312 2900.0000 20.0000 15.8183 0.3745
47612.727885 388835.198220 5953.571511 178.8508 2820.6619 258.1888 2900.0000 50.0000 27.0160 0.7081
47612.727885 388835.198220 7203.521511 65.3794 2782.3049 183.0745 2900.0000 100.0000 36.9200 0.8637
47612.727885 388835.198220 8572.505752 -0.9570 2773.0865 125.9565 2900.0000 149.4498 43.6061 0.9149
47612.727885 388835.198220 10060.524234 80.0834 2929.6718 217.1018 3066.6902 205.8807 47.5955 0.9466
47612.727885 388835.198220 11667.576957 84.7526 2999.1921 193.9523 3108.3918 215.2370 49.7891 0.9465
47612.727885 388835.198220 13393.663921 62.6466 3030.3386 184.7548 3152.4468 228.2918 53.6791 0.9447
47612.727885 388835.198220 15238.785126 60.6528 3069.2938 189.8142 3198.4553 242.9000 55.1371 0.9485
47612.727885 388835.198220 17202.940572 51.8144 3090.7836 184.8967 3223.8660 255.9836 56.4362 0.9514
47612.727885 388835.198220 19286.130259 39.0403 3105.1079 183.3759 3249.4435 269.9276 57.6705 0.9544
47612.727885 388835.198220 21488.354186 30.2722 3110.4943 215.6749 3295.8970 286.6759 58.7895 0.9579
47612.727885 388835.198220 23809.612355 20.5167 3110.2504 210.2664 3300.0000 300.6707 60.0736 0.9601
47612.727885 412400.967809 60.562355 -20.2754 1026.5506 -19.8260 1027.0000 5.0000 3.4834 0.5146
47612.727885 412400.967809 239.204186 -144.0652 1026.2832 -143.3485 1027.0000 5.0000 3.4805 0.5154
47612.727885 412400.967809 536.880259 -196.1019 1025.8756 -194.9775 1027.0000 5.0000 3.4787 0.5159
47612.727885 412400.967809 953.590572 -282.9845 1025.4594 -281.4438 1027.0000 5.0000 3.4766 0.5165
47612.727885 412400.967809 1489.335126 -383.6119 1025.0008 -381.6127 1027.0000 5.0000 3.4752 0.5169
47612.727885 412400.967809 2144.113921 -498.1426 1024.5255 -495.6681 1027.0000 5.0000 3.4748 0.5170
47612.727885 412400.967809 2917.926957 -644.5915 1024.0244 -641.6159 1027.0000 5.0000 3.4751 0.5170
47612.727885 412400.967809 3810.774234 -894.4665 1023.2893 -890.7558 1027.0000 5.0000 3.4759 0.5167
47612.727885 412400.967809 4822.655752 417.2028 2880.5196 436.6831 2900.0000 20.0000 11.9480 0.6431
47612.727885 412400.967809 5953.571511 221.0121 2862.0214 258.9907 2900.0000 50.0000 23.3907 0.7812
47612.727885 412400.967809 7203.521511 128.0405 2844.3975 183.6430 2900.0000 100.0000 36.7928 0.8646
47612.727885 412400.967809 8572.505752 37.7540 2811.4064 126.3476 2900.0000 140.5006 45.9467 0.8931
47612.727885 412400.967809 10060.524234 60.8752 2909.7893 207.0318 3055.9459 193.3925 51.6411 0.9287
47612.727885 412400.967809 11667.576957 5.6461 2919.4832 183.2474 3097.0846 204.4054 54.8421 0.9280
47612.727885 412400.967809 13393.663921 -54.9693 2912.1489 172.9958 3140.1139 218.6179 60.7620 0.9228
47612.727885 412400.967809 15238.785126 -86.4824 2921.5691 156.4137 3164.4652 231.7900 63.0891 0.9259
47612.727885 412400.967809 17202.940572 -113.0047 2925.3903 150.0352 3188.4302 245.8896 65.1137 0.9299
47612.727885 412400.967809 19286.130259 -130.3394 2935.1587 166.8747 3232.3728 262.8026 67.0546 0.9349
47612.727885 412400.967809 21488.354186 -135.8314 2943.7209 199.2741 3278.8264 280.3839 68.7204 0.9399
