x y z density stdev
236618.155706 262142.471931 28950.000000 2968.0420 NaN
236618.155706 262142.471931 29550.000000 2968.0420 NaN
236767.809011 259023.242809 100.000000 1631.8558 NaN
236767.809011 259023.242809 700.000000 1631.8558 NaN
236767.809011 259023.242809 1300.000000 1631.8558 NaN
236767.809011 259023.242809 1900.000000 1631.8558 NaN
236767.809011 259023.242809 2500.000000 1631.8558 NaN
236767.809011 259023.242809 3100.000000 1831.2281 NaN
236767.809011 259023.242809 3700.000000 2222.1028 NaN
236767.809011 259023.242809 4300.000000 2354.0456 NaN
236767.809011 259023.242809 4900.000000 2441.5413 NaN
236767.809011 259023.242809 5500.000000 2526.1961 NaN
236767.809011 259023.242809 6100.000000 2614.6269 NaN
236767.809011 259023.242809 6700.000000 2660.9228 NaN
236767.809011 259023.242809 7300.000000 2683.2480 NaN
236767.809011 259023.242809 7900.000000 2706.4433 NaN
236767.809011 259023.242809 8500.000000 2730.5301 NaN
236767.809011 259023.242809 9100.000000 2755.7528 NaN
236767.809011 259023.242809 9700.000000 2781.4423 NaN
236767.809011 259023.242809 10300.000000 2808.2899 NaN
236767.809011 259023.242809 10900.000000 2836.3258 NaN
236767.809011 259023.242809 11500.000000 2864.7953 NaN
236767.809011 259023.242809 12100.000000 2894.4540 NaN
236767.809011 259023.242809 12700.000000 2924.7684 NaN
236767.809011 259023.242809 13300.000000 2953.4269 NaN
236767.809011 259023.242809 13900.000000 2964.2986 NaN
236767.809011 259023.242809 14500.000000 2967.4653 NaN
236767.809011 259023.242809 15100.000000 2968.0420 NaN
236767.809011 259023.242809 15700.000000 2968.0420 NaN
236767.809011 259023.242809 16300.000000 2968.0420 NaN
236767.809011 259023.242809 16900.000000 2968.0420 NaN
236767.809011 259023.242809 17500.000000 2968.0420 NaN
236767.809011 259023.242809 18100.000000 2968.0420 NaN
236767.809011 259023.242809 18700.000000 2968.0420 NaN
236767.809011 259023.242809 19300.000000 2968.0420 NaN
236767.809011 259023.242809 19900.000000 2968.0420 NaN
236767.809011 259023.242809 20500.000000 2968.0420 NaN
236767.809011 259023.242809 21100.000000 2968.0420 NaN
236767.809011 259023.242809 21700.000000 2968.0420 NaN
236767.809011 259023.242809 22300.000000 2968.0420 NaN
236767.809011 259023.242809 22900.000000 2968.0420 NaN
236767.809011 259023.242809 23500.000000 2968.0420 NaN
236767.809011 259023.242809 24100.000000 2968.0420 NaN
236767.809011 259023.242809 24700.000000 2968.0420 NaN
236767.809011 259023.242809 25300.000000 2968.0420 NaN
236767.809011 259023.242809 25900.000000 2968.0420 NaN
236767.809011 259023.242809 26500.000000 2968.0420 NaN
236767.809011 259023.242809 27100.000000 2968.0420 NaN
236767.809011 259023.242809 27700.000000 2968.0420 NaN
236767.809011 259023.242809 28300.000000 2968.0420 NaN
236767.809011 259023.242809 28900.000000 2968.0420 NaN
236767.809011 259023.242809 29500.000000 2968.0420 NaN
236917.559884 255903.923102 50.000000 1632.5003 NaN
236917.559884 255903.923102 650.000000 1632.5003 NaN
236917.559884 255903.923102 1250.000000 1632.5003 NaN
236917.559884 255903.923102 1850.000000 1632.5003 NaN
236917.559884 255903.923102 2450.000000 1632.5003 NaN
236917.559884 255903.923102 3050.000000 1782.3183 NaN
236917.559884 255903.923102 3650.000000 2185.1928 NaN
236917.559884 255903.923102 4250.000000 2335.0102 NaN
236917.559884 255903.923102 4850.000000 2428.6740 NaN
236917.559884 255903.923102 5450.000000 2509.6144 NaN
236917.559884 255903.923102 6050.000000 2597.6652 NaN
236917.559884 255903.923102 6650.000000 2659.3607 NaN
236917.559884 255903.923102 7250.000000 2683.0449 NaN
236917.559884 255903.923102 7850.000000 2706.6544 NaN
236917.559884 255903.923102 8450.000000 2730.9685 NaN
236917.559884 255903.923102 9050.000000 2756.4351 NaN
236917.559884 255903.923102 9650.000000 2783.0930 NaN
236917.559884 255903.923102 10250.000000 2810.4878 NaN
236917.559884 255903.923102 10850.000000 2838.3468 NaN
236917.559884 255903.923102 11450.000000 2867.6667 NaN
236917.559884 255903.923102 12050.000000 2897.6872 NaN
236917.559884 255903.923102 12650.000000 2929.2132 NaN
236917.559884 255903.923102 13250.000000 2958.8495 NaN
236917.559884 255903.923102 13850.000000 2968.0420 NaN
236917.559884 255903.923102 14450.000000 2968.0420 NaN
236917.559884 255903.923102 15050.000000 2968.0420 NaN
236917.559884 255903.923102 15650.000000 2968.0420 NaN
236917.559884 255903.923102 16250.000000 2968.0420 NaN
236917.559884 255903.923102 16850.000000 2968.0420 NaN
236917.559884 255903.923102 17450.000000 2968.0420 NaN
236917.559884 255903.923102 18050.000000 2968.0420 NaN
236917.559884 255903.923102 18650.000000 2968.0420 NaN
236917.559884 255903.923102 19250.000000 2968.0420 NaN
236917.559884 255903.923102 19850.000000 2968.0420 NaN
236917.559884 255903.923102 20450.000000 2968.0420 NaN
236917.559884 255903.923102 21050.000000 2968.0420 NaN
236917.559884 255903.923102 21650.000000 2968.0420 NaN
236917.559884 255903.923102 22250.000000 2968.0420 NaN
236917.559884 255903.923102 22850.000000 2968.0420 NaN
236917.559884 255903.923102 23450.000000 2968.0420 NaN
236917.559884 255903.923102 24050.000000 2968.0420 NaN
236917.559884 255903.923102 24650.000000 2968.0420 NaN
236917.559884 255903.923102 25250.000000 2968.0420 NaN
236917.559884 255903.923102 25850.000000 2968.0420 NaN
236917.559884 255903.923102 26450.000000 2968.0420 NaN
236917.559884 255903.923102 27050.000000 2968.0420 NaN
236917.559884 255903.923102 27650.000000 2968.0420 NaN
236917.559884 255903.923102 28250.000000 2968.0420 NaN
236917.559884 255903.923102 28850.000000 2968.0420 NaN
236917.559884 255903.923102 29450.000000 2968.0420 NaN
237066.696202 252784.287735 0.000000 1631.8558 NaN
237066.696202 252784.287735 600.000000 1631.8558 NaN
237066.696202 252784.287735 1200.000000 1631.8558 NaN
237066.696202 252784.287735 1800.000000 1631.8558 NaN
237066.696202 252784.287735 2400.000000 1632.5003 NaN
237066.696202 252784.287735 3000.000000 1744.8202 NaN
237066.696202 252784.287735 3600.000000 2126.6209 NaN
237066.696202 252784.287735 4200.000000 2316.8083 NaN
237066.696202 252784.287735 4800.000000 2413.8645 NaN
237066.696202 252784.287735 5400.000000 2491.3192 NaN
237066.696202 252784.287735 6000.000000 2576.5504 NaN
237066.696202 252784.287735 6600.000000 2651.4226 NaN
237066.696202 252784.287735 7200.000000 2682.8418 NaN
237066.696202 252784.287735 7800.000000 2708.7692 NaN
237066.696202 252784.287735 8400.000000 2735.8093 NaN
237066.696202 252784.287735 9000.000000 2763.9848 NaN
237066.696202 252784.287735 9600.000000 2793.3124 NaN
237066.696202 252784.287735 10200.000000 2823.5542 NaN
237066.696202 252784.287735 10800.000000 2855.4610 NaN
237066.696202 252784.287735 11400.000000 2887.7527 NaN
237066.696202 252784.287735 12000.000000 2921.4472 NaN
237066.696202 252784.287735 12600.000000 2956.2776 NaN
237066.696202 252784.287735 13200.000000 2968.0420 NaN
237066.696202 252784.287735 13800.000000 2968.0420 NaN
237066.696202 252784.287735 14400.000000 2968.0420 NaN
237066.696202 252784.287735 15000.000000 2968.0420 NaN
237066.696202 252784.287735 15600.000000 2968.0420 NaN
237066.696202 252784.287735 16200.000000 2968.0420 NaN
237066.696202 252784.287735 16800.000000 2968.0420 NaN
237066.696202 252784.287735 17400.000000 2968.0420 NaN
237066.696202 252784.287735 18000.000000 2968.0420 NaN
237066.696202 252784.287735 18600.000000 2968.0420 NaN
237066.696202 252784.287735 19200.000000 2968.0420 NaN
237066.696202 252784.287735 19800.000000 2968.0420 NaN
237066.696202 252784.287735 20400.000000 2968.0420 NaN
237066.696202 252784.287735 21000.000000 2968.0420 NaN
237066.696202 252784.287735 21600.000000 2968.0420 NaN
237066.696202 252784.287735 22200.000000 2968.0420 NaN
237066.696202 252784.287735 22800.000000 2968.0420 NaN
237066.696202 252784.287735 23400.000000 2968.0420 NaN
237066.696202 252784.287735 24000.000000 2968.0420 NaN
237066.696202 252784.287735 24600.000000 2968.0420 NaN
237066.696202 252784.287735 25200.000000 2968.0420 NaN
237066.696202 252784.287735 25800.000000 2968.0420 NaN
237066.696202 252784.287735 26400.000000 2968.0420 NaN
237066.696202 252784.287735 27000.000000 2968.0420 NaN
237066.696202 252784.287735 27600.000000 2968.0420 NaN
237066.696202 252784.287735 28200.000000 2968.0420 NaN
237066.696202 252784.287735 28800.000000 2968.0420 NaN
237066.696202 252784.287735 29400.000000 2968.0420 NaN
237066.696202 252784.287735 30000.000000 2968.0420 NaN
237216.647776 249664.787651 550.000000 1631.2108 NaN
237216.647776 249664.787651 1150.000000 1631.2108 NaN
237216.647776 249664.787651 1750.000000 1631.2108 NaN
237216.647776 249664.787651 2350.000000 1631.2108 NaN
237216.647776 249664.787651 2950.000000 1725.3773 NaN
237216.647776 249664.787651 3550.000000 2081.2201 NaN
237216.647776 249664.787651 4150.000000 2316.1468 NaN
237216.647776 249664.787651 4750.000000 2404.6207 NaN
237216.647776 249664.787651 5350.000000 2471.6589 NaN
237216.647776 249664.787651 5950.000000 2542.8157 NaN
237216.647776 249664.787651 6550.000000 2616.0656 NaN
237216.647776 249664.787651 7150.000000 2663.0776 NaN
237216.647776 249664.787651 7750.000000 2692.0492 NaN
237216.647776 249664.787651 8350.000000 2722.2568 NaN
237216.647776 249664.787651 8950.000000 2753.9364 NaN
237216.647776 249664.787651 9550.000000 2787.1168 NaN
237216.647776 249664.787651 10150.000000 2821.3206 NaN
237216.647776 249664.787651 10750.000000 2857.5269 NaN
237216.647776 249664.787651 11350.000000 2894.9922 NaN
237216.647776 249664.787651 11950.000000 2933.9565 NaN
237216.647776 249664.787651 12550.000000 2968.0420 NaN
237216.647776 249664.787651 13150.000000 2968.0420 NaN
237216.647776 249664.787651 13750.000000 2968.0420 NaN
237216.647776 249664.787651 14350.000000 2968.0420 NaN
237216.647776 249664.787651 14950.000000 2968.0420 NaN
237216.647776 249664.787651 15550.000000 2968.0420 NaN
237216.647776 249664.787651 16150.000000 2968.0420 NaN
237216.647776 249664.787651 16750.000000 2968.0420 NaN
237216.647776 249664.787651 17350.000000 2968.0420 NaN
237216.647776 249664.787651 17950.000000 2968.0420 NaN
237216.647776 249664.787651 18550.000000 2968.0420 NaN
237216.647776 249664.787651 19150.000000 2968.0420 NaN
237216.647776 249664.787651 19750.000000 2968.0420 NaN
237216.647776 249664.787651 20350.000000 2968.0420 NaN
237216.647776 249664.787651 20950.000000 2968.0420 NaN
237216.647776 249664.787651 21550.000000 2968.0420 NaN
237216.647776 249664.787651 22150.000000 2968.0420 NaN
237216.647776 249664.787651 22750.000000 2968.0420 NaN
237216.647776 249664.787651 23350.000000 2968.0420 NaN
237216.647776 249664.787651 23950.000000 2968.0420 NaN
237216.647776 249664.787651 24550.000000 2968.0420 NaN
237216.647776 249664.787651 25150.000000 2968.0420 NaN
237216.647776 249664.787651 25750.000000 2968.0420 NaN
237216.647776 249664.787651 26350.000000 2968.0420 NaN
237216.647776 249664.787651 26950.000000 2968.0420 NaN
237216.647776 249664.787651 27550.000000 2968.0420 NaN
237216.647776 249664.787651 28150.000000 2968.0420 NaN
237216.647776 249664.787651 28750.000000 2968.0420 NaN
237216.647776 249664.787651 29350.000000 2968.0420 NaN
237216.647776 249664.787651 29950.000000 2968.0420 NaN
237365.989053 246544.972449 500.000000 1631.8558 NaN
237365.989053 246544.972449 1100.000000 1631.8558 NaN
237365.989053 246544.972449 1700.000000 1631.8558 NaN
237365.989053 246544.972449 2300.000000 1631.8558 NaN
237365.989053 246544.972449 2900.000000 1705.4589 NaN
237365.989053 246544.972449 3500.000000 2035.1646 NaN
237365.989053 246544.972449 4100.000000 2304.3634 NaN
237365.989053 246544.972449 4700.000000 2401.9870 NaN
237365.989053 246544.972449 5300.000000 2460.6698 NaN
237365.989053 246544.972449 5900.000000 2521.3667 NaN
237365.989053 246544.972449 6500.000000 2588.0218 NaN
237365.989053 246544.972449 7100.000000 2647.7818 NaN
237365.989053 246544.972449 7700.000000 2677.7874 NaN
237365.989053 246544.972449 8300.000000 2707.7109 NaN
237365.989053 246544.972449 8900.000000 2739.3520 NaN
237365.989053 246544.972449 9500.000000 2772.3125 NaN
237365.989053 246544.972449 10100.000000 2806.8279 NaN
237365.989053 246544.972449 10700.000000 2843.1660 NaN
237365.989053 246544.972449 11300.000000 2881.0979 NaN
237365.989053 246544.972449 11900.000000 2919.7905 NaN
237365.989053 246544.972449 12500.000000 2960.8540 NaN
237365.989053 246544.972449 13100.000000 2968.0420 NaN
237365.989053 246544.972449 13700.000000 2968.0420 NaN
237365.989053 246544.972449 14300.000000 2968.0420 NaN
237365.989053 246544.972449 14900.000000 2968.0420 NaN
237365.989053 246544.972449 15500.000000 2968.0420 NaN
237365.989053 246544.972449 16100.000000 2968.0420 NaN
237365.989053 246544.972449 16700.000000 2968.0420 NaN
237365.989053 246544.972449 17300.000000 2968.0420 NaN
237365.989053 246544.972449 17900.000000 2968.0420 NaN
237365.989053 246544.972449 18500.000000 2968.0420 NaN
237365.989053 246544.972449 19100.000000 2968.0420 NaN
237365.989053 246544.972449 19700.000000 2968.0420 NaN
237365.989053 246544.972449 20300.000000 2968.0420 NaN
237365.989053 246544.972449 20900.000000 2968.0420 NaN
237365.989053 246544.972449 21500.000000 2968.0420 NaN
237365.989053 246544.972449 22100.000000 2968.0420 NaN
237365.989053 246544.972449 22700.000000 2968.0420 NaN
237365.989053 246544.972449 23300.000000 2968.0420 NaN
237365.989053 246544.972449 23900.000000 2968.0420 NaN
237365.989053 246544.972449 24500.000000 2968.0420 NaN
237365.989053 246544.972449 25100.000000 2968.0420 NaN
237365.989053 246544.972449 25700.000000 2968.0420 NaN
237365.989053 246544.972449 26300.000000 2968.0420 NaN
237365.989053 246544.972449 26900.000000 2968.0420 NaN
237365.989053 246544.972449 27500.000000 2968.0420 NaN
237365.989053 246544.972449 28100.000000 2968.0420 NaN
237365.989053 246544.972449 28700.000000 2968.0420 NaN
237365.989053 246544.972449 29300.000000 2968.0420 NaN
237365.989053 246544.972449 29900.000000 2968.0420 NaN
237516.148234 243425.292967 450.000000 1631.8558 NaN
237516.148234 243425.292967 1050.000000 1631.8558 NaN
237516.148234 243425.292967 1650.000000 1631.8558 NaN
237516.148234 243425.292967 2250.000000 1631.8558 NaN
237516.148234 243425.292967 2850.000000 1678.9600 NaN
237516.148234 243425.292967 3450.000000 1987.3372 NaN
237516.148234 243425.292967 4050.000000 2276.1429 NaN
237516.148234 243425.292967 4650.000000 2401.8482 NaN
237516.148234 243425.292967 5250.000000 2456.5231 NaN
237516.148234 243425.292967 5850.000000 2511.2369 NaN
237516.148234 243425.292967 6450.000000 2571.0747 NaN
237516.148234 243425.292967 7050.000000 2632.5255 NaN
237516.148234 243425.292967 7650.000000 2664.6499 NaN
237516.148234 243425.292967 8250.000000 2693.0810 NaN
237516.148234 243425.292967 8850.000000 2722.9061 NaN
237516.148234 243425.292967 9450.000000 2754.1632 NaN
237516.148234 243425.292967 10050.000000 2786.6423 NaN
237516.148234 243425.292967 10650.000000 2820.5774 NaN
237516.148234 243425.292967 11250.000000 2856.2351 NaN
237516.148234 243425.292967 11850.000000 2893.3787 NaN
237516.148234 243425.292967 12450.000000 2931.1637 NaN
237516.148234 243425.292967 13050.000000 2965.4491 NaN
237516.148234 243425.292967 13650.000000 2968.0420 NaN
237516.148234 243425.292967 14250.000000 2968.0420 NaN
237516.148234 243425.292967 14850.000000 2968.0420 NaN
237516.148234 243425.292967 15450.000000 2968.0420 NaN
237516.148234 243425.292967 16050.000000 2968.0420 NaN
237516.148234 243425.292967 16650.000000 2968.0420 NaN
237516.148234 243425.292967 17250.000000 2968.0420 NaN
237516.148234 243425.292967 17850.000000 2968.0420 NaN
237516.148234 243425.292967 18450.000000 2968.0420 NaN
237516.148234 243425.292967 19050.000000 2968.0420 NaN
237516.148234 243425.292967 19650.000000 2968.0420 NaN
237516.148234 243425.292967 20250.000000 2968.0420 NaN
237516.148234 243425.292967 20850.000000 2968.0420 NaN
237516.148234 243425.292967 21450.000000 2968.0420 NaN
237516.148234 243425.292967 22050.000000 2968.0420 NaN
237516.148234 243425.292967 22650.000000 2968.0420 NaN
237516.148234 243425.292967 23250.000000 2968.0420 NaN
237516.148234 243425.292967 23850.000000 2968.0420 NaN
237516.148234 243425.292967 24450.000000 2968.0420 NaN
237516.148234 243425.292967 25050.000000 2968.0420 NaN
237516.148234 243425.292967 25650.000000 2968.0420 NaN
237516.148234 243425.292967 26250.000000 2968.0420 NaN
237516.148234 243425.292967 26850.000000 2968.0420 NaN
237516.148234 243425.292967 27450.000000 2968.0420 NaN
237516.148234 243425.292967 28050.000000 2968.0420 NaN
237516.148234 243425.292967 28650.000000 2968.0420 NaN
237516.148234 243425.292967 29250.000000 2968.0420 NaN
237516.148234 243425.292967 29850.000000 2968.0420 NaN
237665.366225 240306.358664 400.000000 1631.2108 NaN
237665.366225 240306.358664 1000.000000 1631.2108 NaN
237665.366225 240306.358664 1600.000000 1631.2108 NaN
237665.366225 240306.358664 2200.000000 1631.2108 NaN
237665.366225 240306.358664 2800.000000 1655.4038 NaN
237665.366225 240306.358664 3400.000000 1958.1878 NaN
237665.366225 240306.358664 4000.000000 2234.6232 NaN
237665.366225 240306.358664 4600.000000 2387.5797 NaN
237665.366225 240306.358664 5200.000000 2449.3621 NaN
237665.366225 240306.358664 5800.000000 2505.7964 NaN
237665.366225 240306.358664 6400.000000 2566.9651 NaN
237665.366225 240306.358664 7000.000000 2627.1660 NaN
237665.366225 240306.358664 7600.000000 2665.0436 NaN
237665.366225 240306.358664 8200.000000 2692.8745 NaN
237665.366225 240306.358664 8800.000000 2721.3919 NaN
237665.366225 240306.358664 9400.000000 2750.9947 NaN
237665.366225 240306.358664 10000.000000 2781.9136 NaN
237665.366225 240306.358664 10600.000000 2814.6561 NaN
237665.366225 240306.358664 11200.000000 2847.7564 NaN
237665.366225 240306.358664 11800.000000 2882.9566 NaN
237665.366225 240306.358664 12400.000000 2919.5147 NaN
237665.366225 240306.358664 13000.000000 2956.5631 NaN
